Price,Adj Close,Close,High,Low,Open,Volume
2022-07-18 00:00:00+00:00,144.4436492919922,147.07000732421875,151.57000732421875,146.6999969482422,150.74000549316406,81420900
2022-07-19 00:00:00+00:00,148.30349731445312,151.0,151.22999572753906,146.91000366210938,147.9199981689453,82982400
2022-07-20 00:00:00+00:00,150.30706787109375,153.0399932861328,153.72000122070312,150.3699951171875,151.1199951171875,64823400
2022-07-21 00:00:00+00:00,152.5758056640625,155.35000610351562,155.57000732421875,151.94000244140625,154.5,65086600
2022-07-22 00:00:00+00:00,151.33828735351562,154.08999633789062,156.27999877929688,153.41000366210938,155.38999938964844,66675400
2022-07-25 00:00:00+00:00,150.21865844726562,152.9499969482422,155.0399932861328,152.27999877929688,154.00999450683594,53623900
2022-07-26 00:00:00+00:00,148.89276123046875,151.60000610351562,153.08999633789062,150.8000030517578,152.25999450683594,55138700
2022-07-27 00:00:00+00:00,153.99009704589844,156.7899932861328,157.3300018310547,152.16000366210938,152.5800018310547,78620700
2022-07-28 00:00:00+00:00,154.54010009765625,157.35000610351562,157.63999938964844,154.41000366210938,156.97999572753906,81378700
2022-07-29 00:00:00+00:00,159.60794067382812,162.50999450683594,163.6300048828125,159.5,161.24000549316406,101786900
2022-08-01 00:00:00+00:00,158.62579345703125,161.50999450683594,163.58999633789062,160.88999938964844,161.00999450683594,67829400
2022-08-02 00:00:00+00:00,157.152587890625,160.00999450683594,162.41000366210938,159.6300048828125,160.10000610351562,59907000
2022-08-03 00:00:00+00:00,163.1632843017578,166.1300048828125,166.58999633789062,160.75,160.83999633789062,82507500
2022-08-04 00:00:00+00:00,162.8489990234375,165.80999755859375,167.19000244140625,164.42999267578125,166.00999450683594,55474100
2022-08-05 00:00:00+00:00,162.62277221679688,165.35000610351562,165.85000610351562,163.0,163.2100067138672,56697000
2022-08-08 00:00:00+00:00,162.1506805419922,164.8699951171875,167.80999755859375,164.1999969482422,166.3699951171875,60276900
2022-08-09 00:00:00+00:00,162.1999053955078,164.9199981689453,165.82000732421875,163.25,164.02000427246094,63135500
2022-08-10 00:00:00+00:00,166.4486083984375,169.24000549316406,169.33999633789062,166.89999389648438,167.67999267578125,70170500
2022-08-11 00:00:00+00:00,165.7110137939453,168.49000549316406,170.99000549316406,168.19000244140625,170.05999755859375,57149200
2022-08-12 00:00:00+00:00,169.26148986816406,172.10000610351562,172.1699981689453,169.39999389648438,169.82000732421875,68039400
2022-08-15 00:00:00+00:00,170.33348083496094,173.19000244140625,173.38999938964844,171.35000610351562,171.52000427246094,54091700
2022-08-16 00:00:00+00:00,170.17613220214844,173.02999877929688,173.7100067138672,171.66000366210938,172.77999877929688,56377100
2022-08-17 00:00:00+00:00,171.6710662841797,174.5500030517578,176.14999389648438,172.57000732421875,172.77000427246094,79542000
2022-08-18 00:00:00+00:00,171.27764892578125,174.14999389648438,174.89999389648438,173.1199951171875,173.75,62290100
2022-08-19 00:00:00+00:00,168.69105529785156,171.52000427246094,173.74000549316406,171.30999755859375,173.02999877929688,70346300
2022-08-22 00:00:00+00:00,164.80618286132812,167.57000732421875,169.86000061035156,167.13999938964844,169.69000244140625,69026800
2022-08-23 00:00:00+00:00,164.47178649902344,167.22999572753906,168.7100067138672,166.64999389648438,167.0800018310547,54147100
2022-08-24 00:00:00+00:00,164.76683044433594,167.52999877929688,168.11000061035156,166.25,167.32000732421875,53841500
2022-08-25 00:00:00+00:00,167.22560119628906,170.02999877929688,170.13999938964844,168.35000610351562,168.77999877929688,51218200
2022-08-26 00:00:00+00:00,160.92132568359375,163.6199951171875,171.0500030517578,163.55999755859375,170.57000732421875,78961000
2022-08-29 00:00:00+00:00,158.71827697753906,161.3800048828125,162.89999389648438,159.82000732421875,161.14999389648438,73314000
2022-08-30 00:00:00+00:00,156.2890167236328,158.91000366210938,162.55999755859375,157.72000122070312,162.1300048828125,77906200
2022-08-31 00:00:00+00:00,154.6268768310547,157.22000122070312,160.5800018310547,157.13999938964844,160.30999755859375,87991100
2022-09-01 00:00:00+00:00,155.3546600341797,157.9600067138672,158.4199981689453,154.6699981689453,156.63999938964844,74229900
2022-09-02 00:00:00+00:00,153.24014282226562,155.80999755859375,160.36000061035156,154.97000122070312,159.75,76957800
2022-09-06 00:00:00+00:00,151.98126220703125,154.52999877929688,157.08999633789062,153.69000244140625,156.47000122070312,73714800
2022-09-07 00:00:00+00:00,153.38768005371094,155.9600067138672,156.6699981689453,153.61000061035156,154.82000732421875,87449600
2022-09-08 00:00:00+00:00,151.91241455078125,154.4600067138672,156.36000061035156,152.67999267578125,154.63999938964844,84923800
2022-09-09 00:00:00+00:00,154.77442932128906,157.3699951171875,157.82000732421875,154.75,155.47000122070312,68028800
2022-09-12 00:00:00+00:00,160.7344512939453,163.42999267578125,164.25999450683594,159.3000030517578,159.58999633789062,104956000
2022-09-13 00:00:00+00:00,151.30264282226562,153.83999633789062,160.5399932861328,153.3699951171875,159.89999389648438,122656600
2022-09-14 00:00:00+00:00,152.74835205078125,155.30999755859375,157.10000610351562,153.61000061035156,154.7899932861328,87965400
2022-09-15 00:00:00+00:00,149.8568878173828,152.3699951171875,155.24000549316406,151.3800048828125,154.64999389648438,90481100
2022-09-16 00:00:00+00:00,148.2144317626953,150.6999969482422,151.35000610351562,148.3699951171875,151.2100067138672,162278800
2022-09-19 00:00:00+00:00,151.93206787109375,154.47999572753906,154.55999755859375,149.10000610351562,149.30999755859375,81474200
2022-09-20 00:00:00+00:00,154.31214904785156,156.89999389648438,158.0800018310547,153.0800018310547,153.39999389648438,107689800
2022-09-21 00:00:00+00:00,151.1846160888672,153.72000122070312,158.74000549316406,153.60000610351562,157.33999633789062,101696800
2022-09-22 00:00:00+00:00,150.2207794189453,152.74000549316406,154.47000122070312,150.91000366210938,152.3800048828125,86652500
2022-09-23 00:00:00+00:00,147.94888305664062,150.42999267578125,151.47000122070312,148.55999755859375,151.19000244140625,96029900
2022-09-26 00:00:00+00:00,148.28329467773438,150.77000427246094,153.77000427246094,149.63999938964844,149.66000366210938,93339400
2022-09-27 00:00:00+00:00,149.2569580078125,151.75999450683594,154.72000122070312,149.9499969482422,152.74000549316406,84442700
2022-09-28 00:00:00+00:00,147.3686065673828,149.83999633789062,150.63999938964844,144.83999633789062,147.63999938964844,146691400
2022-09-29 00:00:00+00:00,140.1300048828125,142.47999572753906,146.72000122070312,140.67999267578125,146.10000610351562,128138200
2022-09-30 00:00:00+00:00,135.9205780029297,138.1999969482422,143.10000610351562,138.0,141.27999877929688,124925300
2022-10-03 00:00:00+00:00,140.10049438476562,142.4499969482422,143.07000732421875,137.69000244140625,138.2100067138672,114311700
2022-10-04 00:00:00+00:00,143.69027709960938,146.10000610351562,146.22000122070312,144.25999450683594,145.02999877929688,87830100
2022-10-05 00:00:00+00:00,143.98532104492188,146.39999389648438,147.3800048828125,143.00999450683594,144.07000732421875,79471000
2022-10-06 00:00:00+00:00,143.03134155273438,145.42999267578125,147.5399932861328,145.22000122070312,145.80999755859375,68402200
2022-10-07 00:00:00+00:00,137.7794189453125,140.08999633789062,143.10000610351562,139.4499969482422,142.5399932861328,85925600
2022-10-10 00:00:00+00:00,138.10398864746094,140.4199981689453,141.88999938964844,138.57000732421875,140.4199981689453,74899000
2022-10-11 00:00:00+00:00,136.68771362304688,138.97999572753906,141.35000610351562,138.22000122070312,139.89999389648438,77033700
2022-10-12 00:00:00+00:00,136.05828857421875,138.33999633789062,140.36000061035156,138.16000366210938,139.1300048828125,70433700
2022-10-13 00:00:00+00:00,140.63160705566406,142.99000549316406,143.58999633789062,134.3699951171875,134.99000549316406,113224000
2022-10-14 00:00:00+00:00,136.09762573242188,138.3800048828125,144.52000427246094,138.19000244140625,144.30999755859375,88598000
2022-10-17 00:00:00+00:00,140.06118774414062,142.41000366210938,142.89999389648438,140.27000427246094,141.07000732421875,85250900
2022-10-18 00:00:00+00:00,141.37904357910156,143.75,146.6999969482422,140.61000061035156,145.49000549316406,99136600
2022-10-19 00:00:00+00:00,141.4872283935547,143.86000061035156,144.9499969482422,141.5,141.69000244140625,61758300
2022-10-20 00:00:00+00:00,141.02500915527344,143.38999938964844,145.88999938964844,142.64999389648438,143.02000427246094,64522000
2022-10-21 00:00:00+00:00,144.84100341796875,147.27000427246094,147.85000610351562,142.64999389648438,142.8699951171875,86548600
2022-10-24 00:00:00+00:00,146.98504638671875,149.4499969482422,150.22999572753906,146.0,147.19000244140625,75981900
2022-10-25 00:00:00+00:00,149.82736206054688,152.33999633789062,152.49000549316406,149.36000061035156,150.08999633789062,74732300
2022-10-26 00:00:00+00:00,146.88668823242188,149.35000610351562,151.99000549316406,148.0399932861328,150.9600067138672,88194300
2022-10-27 00:00:00+00:00,142.4117431640625,144.8000030517578,149.0500030517578,144.1300048828125,148.07000732421875,109180200
2022-10-28 00:00:00+00:00,153.17129516601562,155.74000549316406,157.5,147.82000732421875,148.1999969482422,164762400
2022-10-31 00:00:00+00:00,150.81085205078125,153.33999633789062,154.24000549316406,151.9199981689453,153.16000366210938,97943200
2022-11-01 00:00:00+00:00,148.16526794433594,150.64999389648438,155.4499969482422,149.1300048828125,155.0800018310547,80379300
2022-11-02 00:00:00+00:00,142.637939453125,145.02999877929688,152.1699981689453,145.0,148.9499969482422,93604600
2022-11-03 00:00:00+00:00,136.58938598632812,138.8800048828125,142.8000030517578,138.75,142.05999755859375,97918500
2022-11-04 00:00:00+00:00,136.32339477539062,138.3800048828125,142.6699981689453,134.3800048828125,142.08999633789062,140814800
2022-11-07 00:00:00+00:00,136.85536193847656,138.9199981689453,139.14999389648438,135.6699981689453,137.11000061035156,83374600
2022-11-08 00:00:00+00:00,137.42677307128906,139.5,141.42999267578125,137.49000549316406,140.41000366210938,89908500
2022-11-09 00:00:00+00:00,132.86553955078125,134.8699951171875,138.5500030517578,134.58999633789062,138.5,74917800
2022-11-10 00:00:00+00:00,144.68719482421875,146.8699951171875,146.8699951171875,139.5,141.24000549316406,118854000
2022-11-11 00:00:00+00:00,147.4751434326172,149.6999969482422,150.00999450683594,144.3699951171875,145.82000732421875,93979700
2022-11-14 00:00:00+00:00,146.07623291015625,148.27999877929688,150.27999877929688,147.42999267578125,148.97000122070312,73374100
2022-11-15 00:00:00+00:00,147.81008911132812,150.0399932861328,153.58999633789062,148.55999755859375,152.22000122070312,89868300
2022-11-16 00:00:00+00:00,146.5786590576172,148.7899932861328,149.8699951171875,147.2899932861328,149.1300048828125,64218300
2022-11-17 00:00:00+00:00,148.48001098632812,150.72000122070312,151.47999572753906,146.14999389648438,146.42999267578125,80389400
2022-11-18 00:00:00+00:00,149.04150390625,151.2899932861328,152.6999969482422,149.97000122070312,152.30999755859375,74829600
2022-11-21 00:00:00+00:00,145.8102569580078,148.00999450683594,150.3699951171875,147.72000122070312,150.16000366210938,58724100
2022-11-22 00:00:00+00:00,147.94802856445312,150.17999267578125,150.4199981689453,146.92999267578125,148.1300048828125,51804100
2022-11-23 00:00:00+00:00,148.8247833251953,151.07000732421875,151.8300018310547,149.33999633789062,149.4499969482422,58301400
2022-11-25 00:00:00+00:00,145.90879821777344,148.11000061035156,148.8800048828125,147.1199951171875,148.30999755859375,35195900
2022-11-28 00:00:00+00:00,142.07659912109375,144.22000122070312,146.63999938964844,143.3800048828125,145.13999938964844,69246000
2022-11-29 00:00:00+00:00,139.07192993164062,141.1699981689453,144.80999755859375,140.35000610351562,144.2899932861328,83763800
2022-11-30 00:00:00+00:00,145.82994079589844,148.02999877929688,148.72000122070312,140.5500030517578,141.39999389648438,111380900
2022-12-01 00:00:00+00:00,146.1058349609375,148.30999755859375,149.1300048828125,146.61000061035156,148.2100067138672,71250400
